编号,图标预览,中文名,英文名,图标来源,图标集,场景章节,隐喻含义,建议用法,中文关键词,英文关键词,所在PPT页码,所在PPT分类,Office改色状态,授权提示
ORG-015,,组织网络·已验证,NetworkOrgVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,节点+连线象征网络协同（已验证变体）,用于组织网络、矩阵（已验证场景）,网络 / 矩阵 / 协同 / 已验证,"network, graph, matrix, verified",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-016,,组织网络·新增,NetworkOrgAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,节点+连线象征网络协同（新增变体）,用于组织网络、矩阵（新增场景）,网络 / 矩阵 / 协同 / 新增,"network, graph, matrix, add",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-017,,组织网络·重点,NetworkOrgFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,节点+连线象征网络协同（重点变体）,用于组织网络、矩阵（重点场景）,网络 / 矩阵 / 协同 / 重点,"network, graph, matrix, featured",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-018,,组织网络·关怀,NetworkOrgCare,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,节点+连线象征网络协同（关怀变体）,用于组织网络、矩阵（关怀场景）,网络 / 矩阵 / 协同 / 关怀,"network, graph, matrix, care",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-019,,合作,Partnership,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,握手象征达成合作,用于合作、伙伴,合作 / 伙伴 / 握手,"partner, deal, handshake",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-020,,合作·协同,PartnershipWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,握手象征达成合作（协同变体）,用于合作、伙伴（协同场景）,合作 / 伙伴 / 握手 / 协同,"partner, deal, handshake, withperson",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-021,,合作·已验证,PartnershipVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,握手象征达成合作（已验证变体）,用于合作、伙伴（已验证场景）,合作 / 伙伴 / 握手 / 已验证,"partner, deal, handshake, verified",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-022,,合作·新增,PartnershipAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,握手象征达成合作（新增变体）,用于合作、伙伴（新增场景）,合作 / 伙伴 / 握手 / 新增,"partner, deal, handshake, add",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-023,,合作·重点,PartnershipFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,握手象征达成合作（重点变体）,用于合作、伙伴（重点场景）,合作 / 伙伴 / 握手 / 重点,"partner, deal, handshake, featured",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-024,,合作·关怀,PartnershipCare,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,握手象征达成合作（关怀变体）,用于合作、伙伴（关怀场景）,合作 / 伙伴 / 握手 / 关怀,"partner, deal, handshake, care",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-025,,项目看板,ProjectBoard,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,三栏看板象征项目协同,用于项目协同看板,项目看板 / 协同 / 项目,"project, board, kanban",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-026,,项目看板·协同,ProjectBoardWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,三栏看板象征项目协同（协同变体）,用于项目协同看板（协同场景）,项目看板 / 协同 / 项目 / 协同,"project, board, kanban, withperson",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-027,,项目看板·已验证,ProjectBoardVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,三栏看板象征项目协同（已验证变体）,用于项目协同看板（已验证场景）,项目看板 / 协同 / 项目 / 已验证,"project, board, kanban, verified",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-028,,项目看板·新增,ProjectBoardAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,三栏看板象征项目协同（新增变体）,用于项目协同看板（新增场景）,项目看板 / 协同 / 项目 / 新增,"project, board, kanban, add",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-029,,项目看板·重点,ProjectBoardFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,三栏看板象征项目协同（重点变体）,用于项目协同看板（重点场景）,项目看板 / 协同 / 项目 / 重点,"project, board, kanban, featured",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-030,,项目看板·关怀,ProjectBoardCare,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,三栏看板象征项目协同（关怀变体）,用于项目协同看板（关怀场景）,项目看板 / 协同 / 项目 / 关怀,"project, board, kanban, care",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-031,,会议桌,MeetingTable,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,圆桌+座位象征会议,用于会议、协同,会议 / 圆桌 / 协同,"meeting, round-table",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-032,,会议桌·协同,MeetingTableWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,圆桌+座位象征会议（协同变体）,用于会议、协同（协同场景）,会议 / 圆桌 / 协同 / 协同,"meeting, round-table, withperson",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-033,,会议桌·已验证,MeetingTableVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,圆桌+座位象征会议（已验证变体）,用于会议、协同（已验证场景）,会议 / 圆桌 / 协同 / 已验证,"meeting, round-table, verified",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-034,,会议桌·新增,MeetingTableAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,圆桌+座位象征会议（新增变体）,用于会议、协同（新增场景）,会议 / 圆桌 / 协同 / 新增,"meeting, round-table, add",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-035,,会议桌·重点,MeetingTableFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,圆桌+座位象征会议（重点变体）,用于会议、协同（重点场景）,会议 / 圆桌 / 协同 / 重点,"meeting, round-table, featured",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-036,,会议桌·关怀,MeetingTableCare,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,圆桌+座位象征会议（关怀变体）,用于会议、协同（关怀场景）,会议 / 圆桌 / 协同 / 关怀,"meeting, round-table, care",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-037,,角色标识,RoleBadge,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+认证勾,用于身份、角色,角色 / 身份 / 认证,"role, identity",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-038,,角色标识·协同,RoleBadgeWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+认证勾（协同变体）,用于身份、角色（协同场景）,角色 / 身份 / 认证 / 协同,"role, identity, withperson",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-039,,角色标识·已验证,RoleBadgeVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+认证勾（已验证变体）,用于身份、角色（已验证场景）,角色 / 身份 / 认证 / 已验证,"role, identity, verified",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-040,,角色标识·新增,RoleBadgeAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+认证勾（新增变体）,用于身份、角色（新增场景）,角色 / 身份 / 认证 / 新增,"role, identity, add",39,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-041,,角色标识·重点,RoleBadgeFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+认证勾（重点变体）,用于身份、角色（重点场景）,角色 / 身份 / 认证 / 重点,"role, identity, featured",40,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-042,,角色标识·关怀,RoleBadgeCare,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+认证勾（关怀变体）,用于身份、角色（关怀场景）,角色 / 身份 / 认证 / 关怀,"role, identity, care",40,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-043,,领导,Leader,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+星象征领导,用于领导、负责人,领导 / 负责人 / Leader,"leader, boss, owner",40,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-044,,领导·协同,LeaderWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+星象征领导（协同变体）,用于领导、负责人（协同场景）,领导 / 负责人 / Leader / 协同,"leader, boss, owner, withperson",40,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-045,,领导·已验证,LeaderVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+星象征领导（已验证变体）,用于领导、负责人（已验证场景）,领导 / 负责人 / Leader / 已验证,"leader, boss, owner, verified",40,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-046,,领导·新增,LeaderAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+星象征领导（新增变体）,用于领导、负责人（新增场景）,领导 / 负责人 / Leader / 新增,"leader, boss, owner, add",40,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-047,,领导·重点,LeaderFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+星象征领导（重点变体）,用于领导、负责人（重点场景）,领导 / 负责人 / Leader / 重点,"leader, boss, owner, featured",40,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-048,,领导·关怀,LeaderCare,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,人像+星象征领导（关怀变体）,用于领导、负责人（关怀场景）,领导 / 负责人 / Leader / 关怀,"leader, boss, owner, care",40,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
ORG-049,,部门,Department,原创设计·程序化生成,PPT图标语义库·可改色形状,10_组织协同推进,建筑+多门象征部门划分,用于部门、组织,部门 / 组织 / Dept,"department, dept",40,10_组织协同推进,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
